"HHR","HeadHunter Group PLC","18.45","$922.5M","2019","Technology","Professional Services","https://www.nasdaq.com/symbol/hhr",
"HCAT","Health Catalyst, Inc","48.63","$1.71B","2019","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/hcat",
"HIIQ","Health Insurance Innovations, Inc.","20.56","$291.57M","2013","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/hiiq",
"HSAC","Health Sciences Acquisitions Corporation","9.84","$141.45M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hsac",
"HSACU","Health Sciences Acquisitions Corporation","10.75","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hsacu",
"HSACW","Health Sciences Acquisitions Corporation","0.9","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hsacw",
"HR","Healthcare Realty Trust Incorporated","32.98","$4.26B","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hr",
"HCSG","Healthcare Services Group, Inc.","23.42","$1.74B","1983","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/hcsg",
"HTA","Healthcare Trust of America, Inc.","27.71","$5.68B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hta",
"HQY","HealthEquity, Inc.","67.55","$4.24B","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hqy",
"HSTM","HealthStream, Inc.","28.47","$921.67M","2000","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/hstm",
"HTLD","Heartland Express, Inc.","19.34","$1.59B","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/htld",
"HTLF","Heartland Financial USA, Inc.","44.44","$1.63B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/htlf",
"HTBX","Heat Biologics, Inc.","0.59","$20.1M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/htbx",
"HEBT","Hebron Technology Co., Ltd.","2.16","$35.14M","2016","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hebt",
"HL","Hecla Mining Company","1.6","$784.4M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","51.12","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl^b",
"HEI","Heico Corporation","141.25","$18.9B","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/hei",
"HEI.A","Heico Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hei.a",
"HSII","Heidrick & Struggles International, Inc.","27.55","$527.08M","1999","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/hsii",
"HELE","Helen of Troy Limited","146.1","$3.67B","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/hele",
"HLIO","Helios Technologies, Inc.","41.45","$1.33B","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hlio",
"HSDT","Helius Medical Technologies, Inc.","1.96","$49.98M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/hsdt",
"HLX","Helix Energy Solutions Group, Inc.","7.18","$1.07B","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","41.28","$4.52B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hp",
"HMTV","Hemisphere Media Group, Inc.","12.08","$476.82M","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/hmtv",
"HEB","Hemispherx BioPharma, Inc.","1.86","$4.12M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/heb",
"HNNA","Hennessy Advisors, Inc.","9.5","$71.24M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/hnna",
"HCAC","Hennessy Capital Acquisition Corp. IV","9.97","$374.06M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hcac",
"HCACU","Hennessy Capital Acquisition Corp. IV","10.52","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hcacu",
"HCACW","Hennessy Capital Acquisition Corp. IV","0.76","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hcacw",
"HSIC","Henry Schein, Inc.","62.62","$9.28B","1995","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/hsic",
"HEPA","Hepion Pharmaceuticals, Inc.","2.34","$3.84M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hepa",
"HLF","Herbalife Nutrition Ltd.","37.02","$5.6B","2004","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/hlf",
"HRI","Herc Holdings Inc.","40.04","$1.15B","2016","n/a","n/a","https://www.nasdaq.com/symbol/hri",
"HCXY","Hercules Capital, Inc.","25.5","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/hcxy",
"HCXZ","Hercules Capital, Inc.","25.35","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/hcxz",
"HTGC","Hercules Capital, Inc.","12.74","$1.33B","2012","n/a","n/a","https://www.nasdaq.com/symbol/htgc",
"HTBK","Heritage Commerce Corp","11.39","$495.45M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/htbk",
"HFWA","Heritage Financial Corporation","27.15","$1B","n/a","Finance","Banks","https://www.nasdaq.com/symbol/hfwa",
"HRTG","Heritage Insurance Holdings, Inc.","14.43","$430.81M","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/hrtg",
"HCCI","Heritage-Crystal Clean, Inc.","26.07","$604.31M","2008","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/hcci",
"MLHR","Herman Miller, Inc.","43.24","$2.55B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/mlhr",
"PSV","Hermitage Offshore Services Ltd.","1.75","$35.28M","2014","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/psv",
"HRTX","Heron Therapeutics, Inc.  ","18.08","$1.44B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hrtx",
"HT","Hersha Hospitality Trust","14.96","$587.49M","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ht",
"HT^C","Hersha Hospitality Trust","25.53","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ht^c",
"HT^D","Hersha Hospitality Trust","24.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ht^d",
"HT^E","Hersha Hospitality Trust","24.7999","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ht^e",
"HSY","Hershey Company (The)","155.89","$32.67B","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/hsy",
"HTZ","Hertz Global Holdings, Inc","13.27","$1.89B","2016","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/htz",
"HSKA","Heska Corporation","73.65","$574.22M","1997","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/hska",
"HES","Hess Corporation","60.81","$18.52B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hes",
"HESM","Hess Midstream Partners LP","18.42","$1.01B","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hesm",
"HPE","Hewlett Packard Enterprise Company","13.08","$17.52B","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpe",
"HXL","Hexcel Corporation","79.9","$6.8B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hxl",
"HX","Hexindai Inc.","2.26","$111.2M","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/hx",
"HEXO","HEXO Corp.","4.76","$1.22B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/hexo",
"HFFG","HF Foods Group Inc.","20.01","$443.57M","2017","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/hffg",
"HIBB","Hibbett Sports, Inc.","16.38","$292.87M","1996","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hibb",
"HCR","Hi-Crush Inc.","1.9","$192.1M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hcr",
"PCF","High Income Securities Fund","8.36","$46.52M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pcf",
"HGLB","Highland Global Allocation Fund","10.88","$250.44M","2019","n/a","n/a","https://www.nasdaq.com/symbol/hglb",
"HFRO","Highland Income Fund","13.12","$942.97M","2017","n/a","n/a","https://www.nasdaq.com/symbol/hfro",
"HFRO^A","Highland Income Fund","25.24","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hfro^a",
"SNLN","Highland/iBoxx Senior Loan ETF","17.5","$285.25M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/snln",
"HPR","HighPoint Resources Corporation","1.19","$254.52M","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hpr",
"HPJ","Highpower International Inc","4.44","$68.91M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hpj",
"HIHO","Highway Holdings Limited","1.98","$7.53M","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hiho",
"HIW","Highwoods Properties, Inc.","44.01","$4.56B","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","3.2","$179.33M","2018","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/hil",
"HI","Hillenbrand Inc","27.85","$1.75B","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/hi",
"HLM^","Hillman Group Capital Trust","35.31","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hlm^",
"HRC","Hill-Rom Holdings Inc","106.19","$7.1B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/hrc",
"HTH","Hilltop Holdings Inc.","22.1","$2.05B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hth",
"HGV","Hilton Grand Vacations Inc.","26.38","$2.27B","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","93.85","$26.92B","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hlt",
"HIMX","Himax Technologies, Inc.","2.25","$387.33M","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/himx",
"HIFS","Hingham Institution for Savings","187.9","$400.93M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hifs",
"HSGX","Histogenics Corporation","0.1951","$18.46M","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/hsgx",
"HCCH","HL Acquisitions Corp.","10.14","$70.61M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcch",
"HCCHR","HL Acquisitions Corp.","0.2201","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcchr",
"HCCHU","HL Acquisitions Corp.","10.56","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcchu",
"HCCHW","HL Acquisitions Corp.","0.25","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcchw",
"HMG","HMG/Courtland Properties, Inc.","13.86","$14.04M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hmg",
"HMNF","HMN Financial, Inc.","20.95","$101.48M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/hmnf",
"HMSY","HMS Holdings Corp","39.17","$3.42B","1992","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hmsy",
"HNI","HNI Corporation","31.09","$1.33B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/hni",
"HMLP","Hoegh LNG Partners LP","16.48","$547.17M","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hmlp",
"HMLP^A","Hoegh LNG Partners LP","26.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hmlp^a",
"HEP","Holly Energy Partners, L.P.","27.31","$2.88B","2004","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","46.68","$7.68B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hfc",
"HOLI","Hollysys Automation Technologies, Ltd.","16.09","$970.9M","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/holi",
"HOLX","Hologic, Inc.","49.57","$13.25B","1990","Health Care","Medical Electronics","https://www.nasdaq.com/symbol/holx",
"HBCP","Home Bancorp, Inc.","36.45","$344.15M","n/a","Finance","Banks","https://www.nasdaq.com/symbol/hbcp",
"HOMB","Home BancShares, Inc.","18.08","$3.03B","2006","Finance","Major Banks","https://www.nasdaq.com/symbol/homb",
"HD","Home Depot, Inc. (The)","207.01","$227.77B","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/hd",
"HFBL","Home Federal Bancorp, Inc. of Louisiana","34.86","$64.33M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/hfbl",
"HMST","HomeStreet, Inc.","27.04","$659.7M","2012","Finance","Major Banks","https://www.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","25.15","$452.3M","2012","Finance","Savings Institutions","https://www.nasdaq.com/symbol/htbi",
"FIXX","Homology Medicines, Inc.","14.74","$648.06M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fixx",
"HMC","Honda Motor Company, Ltd.","23.73","$41.75B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","164.96","$118.69B","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/hon",
"HOFT","Hooker Furniture Corporation","18.32","$216.49M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/hoft",
"HOOK","HOOKIPA Pharma Inc.","7.04","$178.88M","1995","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hook",
"HOPE","Hope Bancorp, Inc.","13.73","$1.74B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hope",
"HMN","Horace Mann Educators Corporation","43.93","$1.81B","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/hmn",
"HBNC","Horizon Bancorp, Inc.","16.42","$739.91M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbnc",
"HZN","Horizon Global Corporation","3.06","$77.48M","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/hzn",
"HRZN","Horizon Technology Finance Corporation","12.13","$164.29M","2010","n/a","n/a","https://www.nasdaq.com/symbol/hrzn",
"HTFA","Horizon Technology Finance Corporation","25.64","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/htfa",
"HZNP","Horizon Therapeutics Public Limited Company","26.22","$4.89B","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hznp",
"HRL","Hormel Foods Corporation","41.83","$22.33B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/hrl",
"HOS","Hornbeck Offshore Services","0.77","$29.16M","2004","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hos",
"HPT","Hospitality Properties Trust","24.73","$4.07B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hpt",
"HST","Host Hotels & Resorts, Inc.","16.32","$11.91B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hst",
"TWNK","Hostess Brands, Inc.","14.36","$1.87B","2015","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/twnk",
"TWNKW","Hostess Brands, Inc.","1.85","n/a","2015","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/twnkw",
"HOTH","Hoth Therapeutics, Inc.","5.1443","$49.4M","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hoth",
"HMHC","Houghton Mifflin Harcourt Company","5.51","$683.85M","2013","Consumer Services","Books","https://www.nasdaq.com/symbol/hmhc",
"HLI","Houlihan Lokey, Inc.","41.97","$2.78B","2015","Finance","Investment Managers","https://www.nasdaq.com/symbol/hli",
"HUSA","Houston American Energy Corporation","0.2076","$12.98M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/husa",
"HWCC","Houston Wire & Cable Company","4.73","$78.58M","2006","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/hwcc",
"HOV","Hovnanian Enterprises Inc","5.43","$32.25M","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/hov",
"HOVNP","Hovnanian Enterprises Inc","3.1065","$15.53M","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/hovnp",
"HBMD","Howard Bancorp, Inc.","14.38","$274.13M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbmd",
"HHC","Howard Hughes Corporation (The)","128.97","$5.56B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hhc",
"HPQ","HP Inc.","18.94","$28.53B","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpq",
"HSBC","HSBC Holdings plc","36.79","$149.19B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/hsbc",
"HSBC^A","HSBC Holdings plc","26.33","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hsbc^a",
"HTGM","HTG Molecular Diagnostics, Inc.","1.1","$31.59M","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/htgm",
"HMI","Huami Corporation","10.4","$628.51M","2018","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hmi",
"HNP","Huaneng Power International, Inc.","22.21","$8.72B","1994","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/hnp",
"HTHT","Huazhu Group Limited","31.02","$9.1B","2010","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/htht",
"HUBG","Hub Group, Inc.","41.64","$1.42B","1996","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/hubg",
"HUBB","Hubbell Inc","125.71","$6.84B","2015","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/hubb",
"HUBS","HubSpot, Inc.","189.9","$8.07B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/hubs",
"HBM","Hudbay Minerals Inc.","3.4","$888.33M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hbm",
"HSON","Hudson Global, Inc.","12.88","$38.12M","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/hson",
"HUD","Hudson Ltd.","11.52","$1.06B","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/hud",
"HPP","Hudson Pacific Properties, Inc.","33.53","$5.18B","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/hpp",
"HDSN","Hudson Technologies, Inc.","0.47","$20.02M","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/hdsn",
"HHT","Huitao Technology Co., Ltd.","3.06","$21.22M","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/hht",
"HUM","Humana Inc.","295.5","$39.92B","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/hum",
"HCFT","Hunt Companies Finance Trust, Inc.","3.27","$77.46M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hcft",
"HBAN","Huntington Bancshares Incorporated","12.75","$13.23B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hban",
"HBANN","Huntington Bancshares Incorporated","26.59","$2.66M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbann",
"HBANO","Huntington Bancshares Incorporated","26.32","$20.97B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hbano",
"HII","Huntington Ingalls Industries, Inc.","203.91","$8.43B","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/hii",
"HUN","Huntsman Corporation","19.47","$4.47B","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hun",
"HURC","Hurco Companies, Inc.","33.13","$224.2M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hurc",
"HURN","Huron Consulting Group Inc.","58.65","$1.34B","2004","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/hurn",
"HCM","Hutchison China MediTech Limited","20.2","$2.69B","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/hcm",
"HBP","Huttig Building Products, Inc.","2.4","$63.7M","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/hbp",
"HUYA","HUYA Inc.","20.4","$4.45B","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/huya",
"HVBC","HV Bancorp, Inc.","14.26","$32.22M","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/hvbc",
"H","Hyatt Hotels Corporation","74","$7.76B","2009","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/h",
"HYGS","Hydrogenics Corporation","14.94","$284.13M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hygs",
"HYRE","HyreCar Inc.","2.91","$35.88M","2018","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/hyre",
"HY","Hyster-Yale Materials Handling, Inc.","57.05","$950.56M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/hy",
"IDSY","I.D. Systems, Inc.","5.79","$105.46M","1999","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/idsy",
"IIIV","i3 Verticals, Inc.","21.53","$677.73M","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/iiiv",
"IAA","IAA, Inc.","43.58","$5.81B","2019","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/iaa",
"IAC","IAC/InterActiveCorp","245.03","$20.66B","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/iac",
"IAG","Iamgold Corporation","3.39","$1.59B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/iag",
"IBKC","IBERIABANK Corporation","70.84","$3.73B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkc",
"IBKCN","IBERIABANK Corporation","26.3573","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkcn",
"IBKCO","IBERIABANK Corporation","27.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkco",
"IBKCP","IBERIABANK Corporation","27.23","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkcp",
"IBIO","iBio, Inc.","0.67","$13.2M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ibio",
"IBO","IBO (Listing Market - NYSE Amex Network B F)","24.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ibo",
"ICAD","icad inc.","6.19","$107.58M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/icad",
"IEP","Icahn Enterprises L.P.","70.93","$14.3B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/iep",
"ICCH","ICC Holdings, Inc.","14","$42.14M","2017","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/icch",
"ICFI","ICF International, Inc.","82.21","$1.54B","2006","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/icfi",
"ICHR","Ichor Holdings","21.52","$483.02M","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/ichr",
"IBN","ICICI Bank Limited","11.63","$37.53B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ibn",
"ICLK","iClick Interactive Asia Group Limited","3.69","$210.3M","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/iclk",
"ICLR","ICON plc","155.5","$8.41B","1998","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/iclr",
"ICON","Iconix Brand Group, Inc.","1.34","$14.45M","n/a","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/icon",
"ICUI","ICU Medical, Inc.","169.28","$3.5B","1992","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/icui",
"IDA","IDACORP, Inc.","104.22","$5.25B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ida",
"IPWR","Ideal Power Inc.","0.33","$4.86M","2013","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ipwr",
"IDEX","Ideanomics, Inc.","1.99","$216.04M","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/idex",
"IDYA","IDEAYA Biosciences, Inc.","6.95","$140.59M","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/idya",
"INVE","Identiv, Inc.","5.07","$83.73M","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/inve",
"IDRA","Idera Pharmaceuticals, Inc.","2.27","$65.47M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/idra",
"IEX","IDEX Corporation","162.19","$12.3B","1989","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/iex",
"IDXX","IDEXX Laboratories, Inc.","275.78","$23.74B","1991","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/idxx",
"IDT","IDT Corporation","8.83","$232.05M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/idt",
"IEC","IEC Electronics Corp.","6.43","$66.45M","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/iec",
"IESC","IES Holdings, Inc.","18.95","$402.04M","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/iesc",
"IROQ","IF Bancorp, Inc.","21.3","$76.28M","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/iroq",
"IFMK","iFresh Inc.","2.18","$40.01M","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/ifmk",
"IHRT","iHeartMedia, Inc.","13.25","$845.48M","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/ihrt",
"INFO","IHS Markit Ltd.","63.52","$25.47B","1996","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/info",
"INFO","IHS Markit Ltd.","63.52","$25.47B","1996","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/info",
"IIVI","II-VI Incorporated","38.03","$2.42B","1987","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/iivi",
"IKNX","Ikonics Corporation","6.45","$12.79M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/iknx",
"ITW","Illinois Tool Works Inc.","147.86","$47.83B","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itw",
"ILMN","Illumina, Inc.","290.34","$42.68B","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/ilmn",
"IMAC","IMAC Holdings, Inc.","4.33","$36.14M","2019","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/imac",
"IMACW","IMAC Holdings, Inc.","0.2704","n/a","2019","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/imacw",
"ISNS","Image Sensing Systems, Inc.","5","$26.52M","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/isns",
